full_text,sentiment
1 lagi pak ngumpulin nyali akses coretax,neutral
halo pak/bu tolong ini tombol xml monitoring coretax sudah tidak berfungsi yaa? di klik gak ada respon apa-apa sudah log out kemudian log in masih sama. saya mau liat apa yang error gak bisa gimana mau proses fk ini <url>,negative
sorry bgt sorry aku muak sama coretax siapapun yg chat aku hari minggu ini ttg coretax aku balas besok ya :( se urgen apapun aku gak ngurus aku muak. bahkan aku sendiri ga coba buka hari ini.. sama sekali.,negative
haii haii open jasa konsultan pajak : - lapor spt masa pph 21 - pembuatan laporan keuangan - restitusi pajak - keberatan pajak - bukti potong - perhitungan pajak/kalkulasi pph21 - jasa pajak lain wa yang dibio langsung ya kak jokipajak zonauang coretax,neutral
menkeu ngerjain food estate kayak coretax udh bener aja,neutral
penerimaan negara dr sektor pajak ambyar ini gara2 coretax.,negative
terima kasih kak. 1.tapi untuk saat validasi nya seharusnya kapan ya kak? apakah setiap kali setelah pembayaran cicilan atau dikumpulin semua saat mau ajb? 2. apabila pembayaran/ebilling dp nya di djponline dan pelunasan di coretax. validasinya bgmn kak? terima kasih,neutral
coretax djp ga masuk ya?,negative
apk atau web yang buatan pemerintah kenapa mayoritas sampah semua dah dari bpjs sampe coretax djp masih bagusan dan mudah dipahami yang web atau apk buatan swasta,negative
adek rasa coretax dunia adek.,positive
ini coba dicek aplikasi apa ini eror melulu coretax pake sistem dos kalik...,negative
uni lubis. director editorial of idn times. 100 hari pertama prabowo survei kompas dan pendukungnya memuji keberhasilan pemerintah ternyata pemerintah prabowo banyak blundernya. program coretax utk naikan pajak gagal. harganya 1 3 triliun diduga survei kompas ini berbayar <url>,negative
holla open jasa konsultan pajak : - lapor spt tahunan orang pribadi umkm pt cv - pencatatan transaksi harian dari mutasi rekening - pembuatan laporan keuangan + spt - tanggapan sp2dk - jasa pajak lain wa yang dibio langsung ya kak jokipajak zonauang coretax,neutral
dizaman yg serba sulit ini aku tidak lagi tertawa dengan meme ini. diganti dengan kata alhamdulillah besok masuk kerja. gimanapun sulitnya besok apapu problem ama coretax besok gpp alhamdulillah besok kerja.,negative
coretax menelan 1 3t kacau kabinet gemuk mbg ada daerah yg makanannya basi dollar diatas 16 500 tertinggi sepanjang sejarah rakyat sempat antrigas phk dimana2,negative
halo saya mau melakukan permintaan akses digital di coretax tetapi saat saya sudah mengisi semua data yang diperlukan termasuk verifikasi identitas dan ceklis pernyataan wajib pajak saya tidak bisa submit karena tombol submit tidak bisa diklik,neutral
ya allah kok udah mau hari senin aja yah gue belum sanggup puasa dengan menghadapi coretax,negative
ribet sama coretax smp lupa ngapdet yearly avg udh 6ribuan. took almost 2 months from 5k to 6k. <url>,negative
coretax aplilikasi oplosan ladang korupsi indonesiagelapbanget ramahadhan bukapuasa danantarakonspirasijahat banditoplosan <url>,neutral
cuma di indo gw denger 1 triliun gaada harga dirinya... coretax anggarannya 1t? oh gaada apa apanya sih sama timah dan pertamina kecil itumah,negative
januari full skip gak pumping di kantor. februari stres coretax. maret mulai flu. haduhhh asi bener2 berkurang drastis biasanya sehari bisa dpt 450-500ml ini boro2 sampe pulang kemaren mikhael minum asinya seminggu 3kantong seminggu 4kantong ya mbah eh sekarang,negative
haiii open jasa konsultan pajak : - perhitungan pajak/kalkulasi pph21 - pembuatan laporan keuangan - restitusi pajak - keberatan pajak - pencatatan transaksi harian dari mutasi rekening - jasa pajak lain wa yang dibio langsung ya ka zonauang coretax jokipajak,neutral
coretax belom,negative
how we can trust them sir? how? they always betray us pak. 10 years we just wait and wait but nothing happen. hnya mulut buaya jokowi yg bnyk dusta. gmn mau percaya coretax aj ngk becus. luhut ingin jd penguasa tunggal ekonomi negeri ini! blum lg antek2 nya para bedebah itu,negative
helo open jasa konsultan pajak : - tanggapan sp2dk - lapor spt tahunan orang pribadi umkm pt cv - pembuatan laporan keuangan + spt - bukti potong - lapor spt masa pph 21 - jasa pajak lain wa yang dibio langsung ya ka zonauang coretax jokipajak,neutral
aku sudah memaki coretax dari bulan januari,negative
wkwk ngakak. gini banget hidup sebagai karyawan. belum lagi kalau berurusan sama coretax ya.,negative
hello open jasa konsultan pajak : - tanggapan sp2dk - pembuatan laporan keuangan - restitusi pajak - keberatan pajak - pencatatan transaksi harian dari mutasi rekening - jasa pajak lain wa yang dibio langsung ya ka zonauang jokipajak coretax,neutral
wah ada yg korup di coretax....seru nich n ngak bisa tidur tuch pada....,negative
eh ada yang tau laporan spt pribadi make coretax apa djp yg lama ya? saya males banget kalo make coretax -_-,negative
gila apps coretax gitu doang udah ngelebihin dana pembuatan chatgpt dan deepseek. idih negara tikus susah memang,negative
saya ada impor xml untuk faktur pajak keluaran coretax tapi tidak muncul jadi saya klik xml monitoring untuk tahu salahnya dimana tapi tidak muncul tampilan apa-apa. saya sudah reset ulang tetap begitu masalahnya,negative
log in aja kak ke coretax,neutral
halo open jasa konsultan pajak : - lapor spt tahunan orang pribadi umkm pt cv - pembuatan laporan keuangan + spt - bukti potong - lapor spt masa pph 21 - perhitungan pajak/kalkulasi pph21 - jasa pajak lain wa yang dibio langsung ya ka zonauang jokipajak coretax,neutral
<url> kabinet zaken penipu made in 1. tipu loker 10k pengganti sritex 2. tipu bbm dgn oplosan 3. tipu shm/shgb tanah kong guan 4. tipu import gula 5. tipu coretax 6. tipu disertasi doktor 7. tipu melon 8. tipu.... dst taruh dimana muka kalian?,negative
infokan cara menghantam orang coretax,neutral
min minta solusi dong mau daftar npwp coretax tapi dibilang nomor identitas nasional diduplikasi,neutral
coretax bego banget gak bisa ngitung ini sampe kapan edit satu-satu nominal dpp harga jualnya? padahal di xml nya udah bener pas masuk coretax jadi ngaco gini <url>,negative
minggu tetep bertapa sama import an coretax success tp kaga ngupdate ngapadah error lg lu? xml monitoring gabisa dibuka :))) repot repott,negative
membuat faktur pajak besaran tertentu di coretax <url>,neutral
haii open jasa konsultan pajak : - pencatatan transaksi harian dari mutasi rekening - lapor spt masa pph 21 - perhitungan pajak/kalkulasi pph21 - tanggapan sp2dk - jasa pajak lain wa yang dibio langsung ya ka zonauang jokipajak coretax,neutral
my life will not better bcs i have jobs. no jobs right now is stable job markets in indo is scams. we got scammed in life from coretax to pertamina. we will all die miserably if we choose to stay in indo. definitely this country only saw us as a numbers not even a person,negative
admin coretax apakah kartu npwp kita langsung muncul setelah kita mendaftarkan diri di laman coretax?,neutral
pajaknya beres kan? sekedar mengingatkan atau ada warga negara spesial? biar ngerasain nikmatnya make coretax. <url>,positive
ini ngisinya di coretax apa sek di djp ya rek?,neutral
1 3 triliun habis buat aplikasi coretax lah yg disuruh koding malah wajib pajak? <url>,negative
gagalnya aplikasi coretax rp1 3 triliun ifw sebut sri mulyani dan bos pajak harus tanggung jawab <url>,neutral
saya upload faktur pajak di efaktur dekstop untuk kode transaksi 02 dgn bendaharawan menggunakan dpp lain dan ppn 12% ditolak oleh outlet(bendaharawan) dengan alasan faktur pajak masih di efaktur dekstop tetapi penghitungan di coretax. apakah memang seperti itu?,neutral
another day another coretax core,neutral
min aku mau upload retur tapi ini eror bagaimana? padahal returnya harga dan nama barang sudah sesuai sama yang muncul di web coretax ini masa di altered kan gak mungkin <url>,negative
coretax masih bermasalah bos pajak bebaskan sanksi telat lapor spt <url>,neutral
min kalo udah bisa login di coretax apa berarti npwpnya udah aktif/bisa digunakan?,neutral
me to coretax every year couzo i dont need none back just fem pa dwe lol,negative
mau daftar di coretax keterangan nik terduplikasi min gimana solusinya? 2023 pernah daftar npwp di ereg tapi kartuny belum di terima sampe sekarang,neutral
coretax juga sama lemot.. dana buat aplikasi gede server lemot.apa di korupsi danabya? bisa gak sih gak korupsi,negative
kalau mau cek npwp bagaimana? saya daftar ulang di coretax nik terduplikasi keterangannya,neutral
gagalnya aplikasi coretax rp1 3 triliun ifw sebut sri mulyani dan bos pajak harus tanggung jawab <url> baca berita terkini dengan mudah dan nyaman download aplikasi inilahcom di ios dan android inilahcom inilahdotcom via,neutral
hi open jasa konsultan pajak : - pembuatan laporan keuangan + lapor spt - pembuatan laporan keuangan - perhitungan pajak/kalkulasi pph21 - tanggapan sp2dk - bukti potong - jasa pajak lain wa yang dibio langsung yah ka jokipajak zonauang coretax,neutral
dad. izin tanya.. utk pengisian spt ini baiknya pake djp sperti biasa atau harus coretax? thanks,neutral
kemarin juga akhirnya bisa lapor jam 21.30 malem kak tgl 27 feb. mgkn beneran bisa dicoba dr rumah di jam² ajaib. kalo pas di kantor ya pas jam makan siang katanya agak normal si coretax. mangaattt,neutral
tapi coretax ini sampis banget dah. gue gatau mereka ngide beresinnya dengan timeline kyk apa ampe masa isi spt malah masih error mulu. kemarin sempet panik submit data ke sistem yang keluar justru nama dan npwp orang lain pas dicek ternyata semuanya emg error dari sistem ‍,negative
tax clinic 2025 butuh konsultasi pajak? mau lapor spt atau aktivasi coretax? yuk datang ke tax clinic yang diadakan oleh tax center universitas gunadarma! taxclinicug taxcenterug renjanimengabdi renjani2025 <url>,neutral
coretax eror kah? sy sudah submit data 21 kenapa yg pake nitku cabang gak keliatan? padahal udah sukses expor <url>,negative
apakah coretax lagi down? sy mau buat spt tapi gagal load data mulu.,negative
hmmm gue belum sempet ngerayain ultah yeop anjay... bener2 seminggu cuma keinget coretax doang. ampe rumah turu,negative
hai open jasa konsultan pajak : - perhitungan pajak/kalkulasi pph21 - tanggapan sp2dk - lapor spt tahunan orang pribadi umkm pt cv - pencatatan transaksi harian dari mutasi rekening - jasa pajak lain wa yang dibio langsung ya ka jokipajak zonauang coretax,neutral
coretax gak bisa diakses <url>,negative
coretax nih bikin spaneng mulu tiap hari,negative
hai open jasa konsultan pajak : - bukti potong - pembuatan laporan keuangan + lapor spt - lapor spt masa pph 21 - restitusi pajak - keberatan pajak - pembuatan laporan keuangan - jasa pajak lain wa yang dibio langsung ya kak jokipajak zonauang coretax,neutral
semua karena coretax :)) januari : dikejar customer februari : dikejar supplier,negative
wkwkwk sekelas coretax dengan anggaran gede aja sampah. malu,negative
dih malah nyuruh ngoding emang monyed coretax,negative
coba diajak bantu isi coretax bareng ibuknya mungkin kata2 pertamanya muncul dari mengisi coretax,neutral
dari kmren blm relate sama keburukan coretax sampe kmren ngerasain sendiri:)),negative
ini parah bgt si. tadi baca email dari konsultan ada eror waktu upload xml ke coretax gara2 si coretax ganti logic. never ending bayar change request ini kayanya kantor gw. bener2 kampret,negative
itu anggaran coretax bukannya sampe triliunan yah? begini bgt kualitasnya. gilaaaa,negative
prei coretax wae gelem ngene ragelem yo dieyel nganti gelem,negative
jam jam aman buat coretax tapi mager bgt ya allah,negative
mohon bantuannya min banyak karyawan yang mau registrasi coretax tapi masih terkendala kode verifikasi email minta kode jam 2 baru terkirim jam 4 lalu kode tersebut dicoba untuk verify tapi gagal terimakasih semoga coretax lekas membaik,neutral
yang gw heran sih kenapa user sampe butuh edit2 file xml sejak pertama dari penjelasannya sih keliatan cuma kurang tag tutup aja di filenya. jadi harusnya ngga susah yak beresinnya entah gimana process flow development nya coretax ini. dan masih pake xml?,negative
wkwkw cooo ini tim dev coretax gimane si sekalian ae client bikin komponen sendiri,neutral
user di suruh ngoding gila coretax,negative
terakhir kali nyoba buat cek gimana cara pembetulan di coretax periodenya gak muncul opsi. no option gitu. makanya gimana cara munculinnya...,neutral
ditjen pajak hapus sanksi administratif terkait implementasi coretax <url>,neutral
lagi lagi akibat coretax,negative
indonesia saat ini: 1. lagi lomba korupsi paling besar 2. keraguan publik atas dinantara 3. saham indo jd underweighted 4. sistem perpajak coretax kacau 5. semua mau kaburajadulu,negative
hi kawanpajak there is a waiver of administrative sanctions for late payment and/or tax reporting regarding the implementation of coretax djp. check out the following infographic for more information.,neutral
hai kawanpajak tersedia penghapusan sanksi administratif atas keterlambatan pembayaran dan/atau pelaporan pajak sehubungan dengan implementasi coretax djp. simak infografis berikut ini untuk informasi lebih lanjut. --- <url>,neutral
bisa ditulis sebagai pengalaman kerja nggak sih? memiliki pengalaman coding situs coretax,neutral
bayangin. akhir bulan udah mumet closingan mepet pelaporan pajak n audit ngadepin aplikasi jelek kaya coretax eh malah disuruh ngoding sendiri sm lembaganya,negative
mohon bantu segera. error 11:53:52 reg-kodjp-00024: passphrase tidak valid saat upload retur pajak masukan di coretax. sudah coba: clear cache ganti browser (brave edge regular/private) ajukan passphrase baru upload satu retur semua gagal.,negative
djp error..minta kode verifikasi aja lamanya minta ampun..bener2 parah system pajak..udah system coretax juga kayak sampah..kok ga malu ya..tetep dipaksain di pakai,negative
ppn lapor sndiri pph lapor sndiri billing bayar bikin sendiri restitusi lebih bayar klaim klaim sendiri sekarang berani beraninya coretax coretax ini nyuruh user ngoding,negative
import coretax eror - ngoding sendiri aja,negative
keknya nanyain aja soal coding dengan dalih coretax kayaknya bakal dijawab juga deh :/,neutral
kawanpajak penerbitan faktur pajak kini lebih mudah! saat ini pkp dapat membuat faktur pajak melalui tiga saluran resmi yaitu: coretax djp pjap (e-faktur host-to-host) e-faktur client desktop simak selengkapnya dalam infografis berikut! <url>,neutral
pantes ada wacana anak sd dapet kurikulum coding biar gedenya bisa troubleshoot coretax sendiri <url>,neutral
coretax ni?,negative
saya jg gini kak. emg keterlaluan ini coretax,negative
halo min saya mau login coretax. terus diauruh ganti password. tapi sampai sskarang belum ada konfirmasi email masuk. udah berjam-jam lho minnn,neutral
